"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","adam_corr","adam_corr_after_epoch","augmult_num","batch_size","beta_1","beta_2","classifier_model","clipping_only","cosine_lr","data_dir","dataset","debug","delta","dict_path","disable_jit","dp_l2_norm_clip","dp_noise_multiplier","dp_sampling","elu_alpha","ema","epochs","eps","eps_root","eval_every","exp_entity","exp_group","exp_name","exp_proj","gamma_decay","imp_max","imp_min","learning_rate","lr_decay","n_data_workers","negative_slope","normalization","num_classes","optimizer","out_path","priv_accountant","progress_bar","resnet_depth","resnet_width","seed","sgd_momentum","target_eps","tmp_bias","trainer","weight_decay","weight_standardization","best_test_accuracy","dp_epsilon","epoch","epoch_step","loss","step","steps_per_epoch","test_accuracy","test_loss","test_step","update_norm"
"7.0_AdamW_wd0.01_lr0.003_c1.0_e5e-8_trial5","finished","-","","","2025-04-29T16:31:59.000Z","872","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.01_lr0.003_c1.0_e5e-8_trial5","cifar_7.0_trials","1","1","0","0.003","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1028","false","7","0","DPAdamW","0.01","false","0.3717447916666667","6.437034549840683","69","47","2.4809114933013916","3359","48","0.3230251736111111","2.7238429917229547","3000","0.666113018989563"
"7.0_AdamW_wd0.01_lr0.004_c1.0_e5e-8_trial4","finished","-","","","2025-04-29T14:27:25.000Z","872","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.01_lr0.004_c1.0_e5e-8_trial4","cifar_7.0_trials","1","1","0","0.004","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1027","false","7","0","DPAdamW","0.01","false","0.3213975694444444","6.437034549840683","69","47","2.219568252563477","3359","48","0.3213975694444444","2.278026739756266","3000","0.6667405962944031"
"7.0_AdamWBC_wd0.01_lr0.004_c1.0_e5e-8_trial4","finished","-","","","2025-04-29T14:11:54.000Z","876","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.01_lr0.004_c1.0_e5e-8_trial4","cifar_7.0_trials","1","1","0","0.004","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1027","false","7","0","DPAdamW","0.01","false","0.3185763888888889","6.437034549840683","69","47","2.208157539367676","3359","48","0.3185763888888889","2.3525792492760553","3000","0.6678189039230347"
"7.0_AdamW_wd0.01_lr0.005_c1.0_e5e-8_trial1","finished","-","","","2025-04-29T07:11:14.000Z","875","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.01_lr0.005_c1.0_e5e-8_trial1","cifar_7.0_trials","1","1","0","0.005","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1024","false","7","0","DPAdamW","0.01","false","0.3156467013888889","6.437034549840683","69","47","2.291245460510254","3359","48","0.3156467013888889","2.240268415874905","3000","0.6676146388053894"
"7.0_AdamW_wd0.01_lr0.004_c1.0_e5e-8_trial3","finished","-","","","2025-04-29T11:51:58.000Z","878","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.01_lr0.004_c1.0_e5e-8_trial3","cifar_7.0_trials","1","1","0","0.004","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1026","false","7","0","DPAdamW","0.01","false","0.3153211805555556","6.437034549840683","69","47","2.175354480743408","3359","48","0.3153211805555556","2.168165577782525","3000","0.6686412692070007"
"7.0_AdamWBC_wd0.0001_lr0.003_c1.0_e5e-8_trial2","finished","-","","","2025-04-29T10:03:08.000Z","1311","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.0001_lr0.003_c1.0_e5e-8_trial2","cifar_7.0_trials","1","1","0","0.003","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1025","false","7","0","DPAdamW","0.0001","false","0.3799913194444444","6.437034549840683","69","47","2.566944122314453","3359","48","0.3127170138888889","3.2018281618754068","3000","0.6673071980476379"
"7.0_AdamWBC_wd0.001_lr0.004_c1.0_e5e-8_trial3","finished","-","","","2025-04-29T14:33:17.000Z","1302","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.001_lr0.004_c1.0_e5e-8_trial3","cifar_7.0_trials","1","1","0","0.004","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1026","false","7","0","DPAdamW","0.001","false","0.3121744791666667","6.437034549840683","69","47","2.0389020442962646","3359","48","0.3121744791666667","2.090498924255371","3000","0.6675228476524353"
"7.0_AdamW_wd0.0001_lr0.004_c1.0_e5e-8_trial1","finished","-","","","2025-04-29T07:25:58.000Z","1281","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.0001_lr0.004_c1.0_e5e-8_trial1","cifar_7.0_trials","1","1","0","0.004","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1024","false","7","0","DPAdamW","0.0001","false","0.3121744791666667","6.437034549840683","69","47","2.180327892303467","3359","48","0.3121744791666667","2.206026554107666","3000","0.6676711440086365"
"7.0_AdamWBC_wd0.0001_lr0.004_c1.0_e5e-8_trial1","finished","-","","","2025-04-29T07:03:44.000Z","1281","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.0001_lr0.004_c1.0_e5e-8_trial1","cifar_7.0_trials","1","1","0","0.004","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1024","false","7","0","DPAdamW","0.0001","false","0.3111979166666667","6.437034549840683","69","47","2.298981189727783","3359","48","0.3111979166666667","2.2047210269504123","3000","0.6679326891899109"
"7.0_AdamWBC_wd0.01_lr0.004_c1.0_e5e-8_trial2","finished","-","","","2025-04-29T09:00:05.000Z","878","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.01_lr0.004_c1.0_e5e-8_trial2","cifar_7.0_trials","1","1","0","0.004","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1025","false","7","0","DPAdamW","0.01","false","0.3109809027777778","6.437034549840683","69","47","2.1430201530456543","3359","48","0.3109809027777778","2.05789934264289","3000","0.668312668800354"
"7.0_AdamW_wd0.001_lr0.003_c1.0_e5e-8_trial1","finished","-","","","2025-04-29T06:40:53.000Z","1293","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.001_lr0.003_c1.0_e5e-8_trial1","cifar_7.0_trials","1","1","0","0.003","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1024","false","7","0","DPAdamW","0.001","false","0.3548177083333333","6.437034549840683","69","47","2.333662986755371","3359","48","0.310546875","2.4832259019215903","3000","0.6667467355728149"
"7.0_AdamW_wd0.01_lr0.003_c1.0_e5e-8_trial1","finished","-","","","2025-04-29T06:09:04.000Z","882","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.01_lr0.003_c1.0_e5e-8_trial1","cifar_7.0_trials","1","1","0","0.003","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1024","false","7","0","DPAdamW","0.01","false","0.3623046875","6.437034549840683","69","47","2.4872326850891113","3359","48","0.3098958333333333","2.9517042371961804","3000","0.6665152311325073"
"7.0_AdamW_wd0.01_lr0.003_c1.0_e5e-8_trial4","finished","-","","","2025-04-29T13:56:28.000Z","871","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.01_lr0.003_c1.0_e5e-8_trial4","cifar_7.0_trials","1","1","0","0.003","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1027","false","7","0","DPAdamW","0.01","false","0.3668619791666667","6.437034549840683","69","47","2.5610928535461426","3359","48","0.3065321180555556","2.9062770207722983","3000","0.6675909757614136"
"7.0_AdamW_wd0.001_lr0.003_c1.0_e5e-8_trial2","finished","-","","","2025-04-29T10:26:14.000Z","1289","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.001_lr0.003_c1.0_e5e-8_trial2","cifar_7.0_trials","1","1","0","0.003","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1025","false","7","0","DPAdamW","0.001","false","0.3812934027777778","6.437034549840683","69","47","2.4993486404418945","3359","48","0.3042534722222222","2.954363875918918","3000","0.667114794254303"
"7.0_AdamW_wd0.01_lr0.005_c1.0_e5e-8_trial3","finished","-","","","2025-04-29T12:23:04.000Z","880","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.01_lr0.005_c1.0_e5e-8_trial3","cifar_7.0_trials","1","1","0","0.005","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1026","false","7","0","DPAdamW","0.01","false","0.3042534722222222","6.437034549840683","69","47","2.414438247680664","3359","48","0.3042534722222222","2.1548647350735135","3000","0.6691537499427795"
"7.0_AdamWBC_wd0.0001_lr0.004_c1.0_e5e-8_trial2","finished","-","","","2025-04-29T10:48:38.000Z","1325","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.0001_lr0.004_c1.0_e5e-8_trial2","cifar_7.0_trials","1","1","0","0.004","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1025","false","7","0","DPAdamW","0.0001","false","0.3032769097222222","6.437034549840683","69","47","2.5344390869140625","3359","48","0.3032769097222222","2.271855698691474","3000","0.6684646606445312"
"7.0_AdamWBC_wd0.01_lr0.003_c1.0_e5e-8_trial4","finished","-","","","2025-04-29T13:40:57.000Z","876","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.01_lr0.003_c1.0_e5e-8_trial4","cifar_7.0_trials","1","1","0","0.003","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1027","false","7","0","DPAdamW","0.01","false","0.3675130208333333","6.437034549840683","69","47","2.317472457885742","3359","48","0.3032769097222222","2.6555362542470298","3000","0.6673933267593384"
"7.0_AdamW_wd0.0001_lr0.003_c1.0_e5e-8_trial1","finished","-","","","2025-04-29T06:41:11.000Z","1292","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.0001_lr0.003_c1.0_e5e-8_trial1","cifar_7.0_trials","1","1","0","0.003","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1024","false","7","0","DPAdamW","0.0001","false","0.3735894097222222","6.437034549840683","69","47","2.3298115730285645","3359","48","0.3031684027777778","2.765976561440362","3000","0.6675259470939636"
"7.0_AdamW_wd0.001_lr0.005_c1.0_e5e-8_trial2","finished","-","","","2025-04-29T11:55:49.000Z","1299","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.001_lr0.005_c1.0_e5e-8_trial2","cifar_7.0_trials","1","1","0","0.005","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1025","false","7","0","DPAdamW","0.001","false","0.302734375","6.437034549840683","69","47","2.1807079315185547","3359","48","0.302734375","2.1515337891048856","3000","0.6688859462738037"
"7.0_AdamWBC_wd0.01_lr0.005_c1.0_e5e-8_trial3","finished","-","","","2025-04-29T12:07:31.000Z","878","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.01_lr0.005_c1.0_e5e-8_trial3","cifar_7.0_trials","1","1","0","0.005","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1026","false","7","0","DPAdamW","0.01","false","0.3025173611111111","6.437034549840683","69","47","2.205160617828369","3359","48","0.3025173611111111","2.0763452847798667","3000","0.6681251525878906"
"7.0_AdamWBC_wd0.01_lr0.004_c1.0_e5e-8_trial1","finished","-","","","2025-04-29T06:24:41.000Z","878","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.01_lr0.004_c1.0_e5e-8_trial1","cifar_7.0_trials","1","1","0","0.004","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1024","false","7","0","DPAdamW","0.01","false","0.3012152777777778","6.437034549840683","69","47","2.5124120712280273","3359","48","0.3012152777777778","2.4340036975012884","3000","0.6680721044540405"
"7.0_AdamWBC_wd0.0001_lr0.003_c1.0_e5e-8_trial1","finished","-","","","2025-04-29T06:18:39.000Z","1298","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.0001_lr0.003_c1.0_e5e-8_trial1","cifar_7.0_trials","1","1","0","0.003","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1024","false","7","0","DPAdamW","0.0001","false","0.3683810763888889","6.437034549840683","69","47","2.454766273498535","3359","48","0.2973090277777778","3.3300896485646567","3000","0.6669071316719055"
"7.0_AdamW_wd0.01_lr0.003_c1.0_e5e-8_trial2","finished","-","","","2025-04-29T08:44:39.000Z","871","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.01_lr0.003_c1.0_e5e-8_trial2","cifar_7.0_trials","1","1","0","0.003","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1025","false","7","0","DPAdamW","0.01","false","0.3738064236111111","6.437034549840683","69","47","2.4455161094665527","3359","48","0.2966579861111111","3.437576002544827","3000","0.6674293875694275"
"7.0_AdamWBC_wd0.0001_lr0.004_c1.0_e5e-8_trial3","finished","-","","","2025-04-29T14:33:08.000Z","1289","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.0001_lr0.004_c1.0_e5e-8_trial3","cifar_7.0_trials","1","1","0","0.004","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1026","false","7","0","DPAdamW","0.0001","false","0.2954644097222222","6.437034549840683","69","47","2.426666021347046","3359","48","0.2954644097222222","2.2091480096181235","3000","0.6745964884757996"
"7.0_AdamWBC_wd0.0001_lr0.005_c1.0_e5e-8_trial1","finished","-","","","2025-04-29T07:48:13.000Z","1287","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.0001_lr0.005_c1.0_e5e-8_trial1","cifar_7.0_trials","1","1","0","0.005","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1024","false","7","0","DPAdamW","0.0001","false","0.2954644097222222","6.437034549840683","69","47","2.235112190246582","3359","48","0.2954644097222222","2.4980789025624595","3000","0.6696601510047913"
"7.0_AdamW_wd0.01_lr0.003_c1.0_e5e-8_trial3","finished","-","","","2025-04-29T11:20:37.000Z","883","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.01_lr0.003_c1.0_e5e-8_trial3","cifar_7.0_trials","1","1","0","0.003","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1026","false","7","0","DPAdamW","0.01","false","0.3587239583333333","6.437034549840683","69","47","2.3336310386657715","3359","48","0.2928602430555556","2.6282234456804066","3000","0.6653070449829102"
"7.0_AdamWBC_wd0.001_lr0.003_c1.0_e5e-8_trial2","finished","-","","","2025-04-29T10:03:30.000Z","1310","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.001_lr0.003_c1.0_e5e-8_trial2","cifar_7.0_trials","1","1","0","0.003","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1025","false","7","0","DPAdamW","0.001","false","0.3780381944444444","6.437034549840683","69","47","2.2494468688964844","3359","48","0.2927517361111111","2.211997535493639","3000","0.6675112247467041"
"7.0_AdamWBC_wd0.01_lr0.003_c1.0_e5e-8_trial1","finished","-","","","2025-04-29T05:53:29.000Z","880","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.01_lr0.003_c1.0_e5e-8_trial1","cifar_7.0_trials","1","1","0","0.003","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1024","false","7","0","DPAdamW","0.01","false","0.3653428819444444","6.437034549840683","69","47","2.622921943664551","3359","48","0.2925347222222222","3.223363743888007","3000","0.6666451692581177"
"7.0_AdamW_wd0.0001_lr0.003_c1.0_e5e-8_trial2","finished","-","","","2025-04-29T10:25:54.000Z","1305","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.0001_lr0.003_c1.0_e5e-8_trial2","cifar_7.0_trials","1","1","0","0.003","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1025","false","7","0","DPAdamW","0.0001","false","0.3816189236111111","6.437034549840683","69","47","2.581195592880249","3359","48","0.2911241319444444","3.797261370552911","3000","0.6674596071243286"
"7.0_AdamWBC_wd0.001_lr0.004_c1.0_e5e-8_trial2","finished","-","","","2025-04-29T10:48:37.000Z","1286","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.001_lr0.004_c1.0_e5e-8_trial2","cifar_7.0_trials","1","1","0","0.004","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1025","false","7","0","DPAdamW","0.001","false","0.2992621527777778","6.437034549840683","69","47","2.461756944656372","3359","48","0.291015625","2.435135735405816","3000","0.6687881350517273"
"7.0_AdamWBC_wd0.01_lr0.004_c1.0_e5e-8_trial5","crashed","-","","","2025-04-29T16:47:29.000Z","736","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.01_lr0.004_c1.0_e5e-8_trial5","cifar_7.0_trials","1","1","0","0.004","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1028","false","7","0","DPAdamW","0.01","false","0.2903645833333333","5.146308458294252","58","16","2.285667657852173","2800","48","0.2903645833333333","2.4171327220069037","2000","0.6666616201400757"
"7.0_AdamW_wd0.0001_lr0.005_c1.0_e5e-8_trial2","finished","-","","","2025-04-29T11:57:02.000Z","1283","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.0001_lr0.005_c1.0_e5e-8_trial2","cifar_7.0_trials","1","1","0","0.005","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1025","false","7","0","DPAdamW","0.0001","false","0.2886284722222222","6.437034549840683","69","47","2.269151210784912","3359","48","0.2886284722222222","2.252098719278971","3000","0.6684368848800659"
"7.0_AdamWBC_wd0.01_lr0.003_c1.0_e5e-8_trial3","finished","-","","","2025-04-29T11:05:02.000Z","880","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.01_lr0.003_c1.0_e5e-8_trial3","cifar_7.0_trials","1","1","0","0.003","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1026","false","7","0","DPAdamW","0.01","false","0.3773871527777778","6.437034549840683","69","47","2.7376675605773926","3359","48","0.2881944444444444","4.052153322431776","3000","0.6656249761581421"
"7.0_AdamWBC_wd0.01_lr0.005_c1.0_e5e-8_trial2","finished","-","","","2025-04-29T09:31:18.000Z","882","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.01_lr0.005_c1.0_e5e-8_trial2","cifar_7.0_trials","1","1","0","0.005","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1025","false","7","0","DPAdamW","0.01","false","0.2862413194444444","6.437034549840683","69","47","2.239511728286743","3359","48","0.2862413194444444","2.240973287158542","3000","0.6684090495109558"
"7.0_AdamW_wd0.0001_lr0.005_c1.0_e5e-8_trial1","finished","-","","","2025-04-29T08:10:38.000Z","1296","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.0001_lr0.005_c1.0_e5e-8_trial1","cifar_7.0_trials","1","1","0","0.005","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1024","false","7","0","DPAdamW","0.0001","false","0.2952473958333333","6.437034549840683","69","47","2.3452234268188477","3359","48","0.2852647569444444","2.543092515733507","3000","0.6685206294059753"
"7.0_AdamWBC_wd0.001_lr0.005_c1.0_e5e-8_trial1","finished","-","","","2025-04-29T07:48:24.000Z","1298","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.001_lr0.005_c1.0_e5e-8_trial1","cifar_7.0_trials","1","1","0","0.005","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1024","false","7","0","DPAdamW","0.001","false","0.2835286458333333","6.437034549840683","69","47","2.4391207695007324","3359","48","0.2835286458333333","2.2581477959950766","3000","0.6711299419403076"
"7.0_AdamWBC_wd0.0001_lr0.003_c1.0_e5e-8_trial3","finished","-","","","2025-04-29T13:48:34.000Z","1282","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.0001_lr0.003_c1.0_e5e-8_trial3","cifar_7.0_trials","1","1","0","0.003","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1026","false","7","0","DPAdamW","0.0001","false","0.3580729166666667","6.437034549840683","69","47","2.518836975097656","3359","48","0.2834201388888889","3.919950644175211","3000","0.6661055088043213"
"7.0_AdamW_wd0.0001_lr0.005_c1.0_e5e-8_trial3","finished","-","","","2025-04-29T15:40:32.000Z","1286","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamW_wd0.0001_lr0.005_c1.0_e5e-8_trial3","cifar_7.0_trials","1","1","0","0.005","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1026","false","7","0","DPAdamW","0.0001","false","0.2796223958333333","6.437034549840683","69","47","2.3183069229125977","3359","48","0.2796223958333333","2.34363071123759","3000","0.6685919761657715"
"7.0_AdamWBC_wd0.001_lr0.003_c1.0_e5e-8_trial3","finished","-","","","2025-04-29T13:48:00.000Z","1297","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","1000","cs2080","jax_final_sweep","7.0_AdamWBC_wd0.001_lr0.003_c1.0_e5e-8_trial3","cifar_7.0_trials","1","1","0","0.003","1","2","0.2","none","10","sgd","$HOME/tmp","prv","true","16","4","1026","false","7","0","DPAdamW","0.001","false","0.3610026041666667","6.437034549840683","69","47","2.3483238220214844","3359","48","0.2785373263888889","3.759532319174872","3000","0.6664581298828125"
