"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","adam_corr","adam_corr_after_epoch","augmult_num","batch_size","beta_1","beta_2","classifier_model","clipping_only","cosine_lr","data_dir","dataset","debug","delta","dict_path","disable_jit","dp_l2_norm_clip","dp_noise_multiplier","dp_sampling","elu_alpha","ema","epochs","eps","eps_root","eval_every","exp_entity","exp_group","exp_name","exp_proj","gamma_decay","imp_max","imp_min","learning_rate","lr_decay","n_data_workers","negative_slope","normalization","num_classes","optimizer","out_path","priv_accountant","progress_bar","resnet_depth","resnet_width","seed","sgd_momentum","target_eps","tmp_bias","trainer","weight_decay","weight_standardization","best_test_accuracy","dp_epsilon","epoch","epoch_step","loss","perc_corr1","perc_corr2","step","steps_per_epoch","test_accuracy","test_loss","test_step","update_norm"
"1.0_AdamW_wd0.001_lr0.0045_c1.0_e1e-08_trial3","finished","-","","","2025-04-30T14:04:11.000Z","625","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.001_lr0.0045_c1.0_e1e-08_trial3","cifar_1.0_trials_2","1","1","0","0.0045","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1026","false","1","0","DPAdamW","0.001","false","0.4501953125","0.9770437718268348","69","47","2.5407516956329346","","","3359","48","0.4140625","2.4163242446051703","3359","2.905362606048584"
"1.0_AdamWBC_wd0.001_lr0.00013_c1.0_e1e-08_trial3","finished","-","","","2025-04-30T14:39:16.000Z","947","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamWBC_wd0.001_lr0.00013_c1.0_e1e-08_trial3","cifar_1.0_trials_2","1","1","0","0.00013","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1026","false","1","0","DPAdamW","0.001","false","0.4347873263888889","0.9770437718268348","69","47","2.5244927406311035","0.4891947209835053","1","3359","48","0.4140625","2.3060457706451416","3359","2.9053356647491455"
"1.0_AdamW_wd0.0001_lr0.0045_c1.0_e1e-08_trial2","finished","-","","","2025-04-30T11:45:10.000Z","617","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.0045_c1.0_e1e-08_trial2","cifar_1.0_trials_2","1","1","0","0.0045","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.0001","false","0.4452039930555556","0.9770437718268348","69","47","2.28238296508789","","","3359","48","0.4139539930555556","2.4106659094492593","3359","2.913660049438477"
"1.0_AdamWBC_wd0.01_lr0.00013_c1.0_e1e-08_trial2","finished","-","","","2025-04-30T11:08:30.000Z","962","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamWBC_wd0.01_lr0.00013_c1.0_e1e-08_trial2","cifar_1.0_trials_2","1","1","0","0.00013","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.01","false","0.4275173611111111","0.9770437718268348","69","47","2.161597490310669","0.4904487729072571","1","3359","48","0.4134114583333333","2.3043545616997614","3359","2.913539409637451"
"1.0_AdamW_wd1e-05_lr0.0045_c1.0_e1e-08_trial3","finished","-","","","2025-04-30T14:02:39.000Z","620","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.0045_c1.0_e1e-08_trial3","cifar_1.0_trials_2","1","1","0","0.0045","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1026","false","1","0","DPAdamW","0.00001","false","0.4559461805555556","0.9770437718268348","69","47","2.5013136863708496","","","3359","48","0.4131944444444444","2.4650727377997503","3359","2.905433654785156"
"1.0_AdamW_wd0.01_lr0.005_c1.0_e5e-08_trial2","finished","-","","","2025-04-30T10:52:25.000Z","623","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.005_c1.0_e5e-08_trial2","cifar_1.0_trials_2","1","1","0","0.005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.01","false","0.4399956597222222","0.9770437718268348","69","47","2.43035888671875","","","3359","48","0.4129774305555556","2.432741324106852","3359","2.9135708808898926"
"1.0_AdamW_wd0.0001_lr0.0045_c1.0_e5e-08_trial3","finished","-","","","2025-04-30T12:52:31.000Z","631","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.0045_c1.0_e5e-08_trial3","cifar_1.0_trials_2","1","1","0","0.0045","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1026","false","1","0","DPAdamW","0.0001","false","0.4546440972222222","0.9770437718268348","69","47","2.4983620643615723","","","3359","48","0.4129774305555556","2.4561224778493247","3359","2.905447244644165"
"1.0_AdamW_wd1e-05_lr0.0045_c1.0_e5e-08_trial1","finished","-","","","2025-04-30T08:24:44.000Z","622","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.0045_c1.0_e5e-08_trial1","cifar_1.0_trials_2","1","1","0","0.0045","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.00001","false","0.4543185763888889","0.9770437718268348","69","47","2.5243430137634277","","","3359","48","0.4118923611111111","2.4501244756910534","3359","2.911291122436523"
"1.0_AdamW_wd0.0001_lr0.0045_c1.0_e1e-08_trial1","finished","-","","","2025-04-30T09:30:25.000Z","617","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.0045_c1.0_e1e-08_trial1","cifar_1.0_trials_2","1","1","0","0.0045","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.0001","false","0.4525824652777778","0.9770437718268348","69","47","2.5779027938842773","","","3359","48","0.4088541666666667","2.4374275472429066","3359","2.91135311126709"
"1.0_AdamWBC_wd0.001_lr0.00013_c1.0_e1e-08_trial4","finished","-","","","2025-04-30T17:56:35.000Z","951","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamWBC_wd0.001_lr0.00013_c1.0_e1e-08_trial4","cifar_1.0_trials_2","1","1","0","0.00013","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.001","false","0.4396701388888889","0.9770437718268348","69","47","2.431476593017578","0.48963463306427","1","3359","48","0.4080946180555556","2.3924927711486816","3359","2.9111855030059814"
"1.0_AdamWBC_wd0.01_lr0.00013_c1.0_e1e-08_trial3","finished","-","","","2025-04-30T14:26:41.000Z","945","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamWBC_wd0.01_lr0.00013_c1.0_e1e-08_trial3","cifar_1.0_trials_2","1","1","0","0.00013","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1026","false","1","0","DPAdamW","0.01","false","0.4461805555555556","0.9770437718268348","69","47","2.4790713787078857","0.4891048073768616","1","3359","48","0.4078776041666667","2.3201232486301","3359","2.9054148197174072"
"1.0_AdamW_wd0.01_lr0.005_c1.0_e5e-08_trial4","finished","-","","","2025-04-30T15:23:48.000Z","629","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.005_c1.0_e5e-08_trial4","cifar_1.0_trials_2","1","1","0","0.005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.01","false","0.4408637152777778","0.9770437718268348","69","47","2.435210704803467","","","3359","48","0.4077690972222222","2.4035166369544134","3359","2.91131329536438"
"1.0_AdamWBC_wd0.0001_lr0.00013_c1.0_e1e-08_trial3","finished","-","","","2025-04-30T17:24:49.000Z","956","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamWBC_wd0.0001_lr0.00013_c1.0_e1e-08_trial3","cifar_1.0_trials_2","1","1","0","0.00013","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1026","false","1","0","DPAdamW","0.0001","false","0.4368489583333333","0.9770437718268348","69","47","2.270751476287842","0.4892822206020355","1","3359","48","0.4071180555555556","2.3224717246161566","3359","2.9053947925567627"
"1.0_AdamWBC_wd0.01_lr0.00013_c1.0_e1e-08_trial4","finished","-","","","2025-04-30T17:41:53.000Z","961","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamWBC_wd0.01_lr0.00013_c1.0_e1e-08_trial4","cifar_1.0_trials_2","1","1","0","0.00013","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.01","false","0.4377170138888889","0.9770437718268348","69","47","2.4464359283447266","0.4896686375141144","1","3359","48","0.4063585069444444","2.3280317783355713","3359","2.9112045764923096"
"1.0_AdamW_wd0.0001_lr0.005_c1.0_e5e-08_trial4","finished","-","","","2025-04-30T15:19:28.000Z","621","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.005_c1.0_e5e-08_trial4","cifar_1.0_trials_2","1","1","0","0.005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.0001","false","0.4386935763888889","0.9770437718268348","69","47","2.5540130138397217","","","3359","48","0.40625","2.461638424131605","3359","2.911139488220215"
"1.0_AdamW_wd0.0001_lr0.005_c1.0_e1e-08_trial2","finished","-","","","2025-04-30T11:56:21.000Z","619","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.005_c1.0_e1e-08_trial2","cifar_1.0_trials_2","1","1","0","0.005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.0001","false","0.4348958333333333","0.9770437718268348","69","47","2.68009352684021","","","3359","48","0.40625","2.549502001868354","3359","2.913576602935791"
"1.0_AdamW_wd0.001_lr0.005_c1.0_e5e-08_trial4","finished","-","","","2025-04-30T15:23:43.000Z","624","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.001_lr0.005_c1.0_e5e-08_trial4","cifar_1.0_trials_2","1","1","0","0.005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.001","false","0.4407552083333333","0.9770437718268348","69","47","2.56925630569458","","","3359","48","0.40625","2.4956321716308594","3359","2.9110913276672363"
"1.0_AdamWBC_wd1e-05_lr0.00013_c1.0_e1e-08_trial3","finished","-","","","2025-04-30T17:24:49.000Z","945","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamWBC_wd1e-05_lr0.00013_c1.0_e1e-08_trial3","cifar_1.0_trials_2","1","1","0","0.00013","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1026","false","1","0","DPAdamW","0.00001","false","0.4352213541666667","0.9770437718268348","69","47","2.3647541999816895","0.48920202255249023","1","3359","48","0.4050564236111111","2.3141935931311712","3359","2.905434846878052"
"1.0_AdamW_wd1e-05_lr0.005_c1.0_e5e-08_trial2","finished","-","","","2025-04-30T10:50:47.000Z","625","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.005_c1.0_e5e-08_trial2","cifar_1.0_trials_2","1","1","0","0.005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.00001","false","0.4382595486111111","0.9770437718268348","69","47","2.504228353500366","","","3359","48","0.4048394097222222","2.5404808786180286","3359","2.913536310195923"
"1.0_AdamW_wd0.01_lr0.005_c1.0_e1e-08_trial2","finished","-","","","2025-04-30T12:00:16.000Z","621","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.005_c1.0_e1e-08_trial2","cifar_1.0_trials_2","1","1","0","0.005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.01","false","0.4411892361111111","0.9770437718268348","69","47","2.4428305625915527","","","3359","48","0.4037543402777778","2.3805356555514865","3359","2.9134867191314697"
"1.0_AdamW_wd0.001_lr0.005_c1.0_e1e-08_trial2","finished","-","","","2025-04-30T11:59:08.000Z","625","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.001_lr0.005_c1.0_e1e-08_trial2","cifar_1.0_trials_2","1","1","0","0.005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.001","false","0.4373914930555556","0.9770437718268348","69","47","2.672147274017334","","","3359","48","0.4037543402777778","2.520767715242174","3359","2.9134867191314697"
"1.0_AdamW_wd0.01_lr0.005_c1.0_e1e-08_trial4","finished","-","","","2025-04-30T16:31:40.000Z","624","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.005_c1.0_e1e-08_trial4","cifar_1.0_trials_2","1","1","0","0.005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.01","false","0.4430338541666667","0.9770437718268348","69","47","2.4019148349761963","","","3359","48","0.4028862847222222","2.4102263715532093","3359","2.911200761795044"
"1.0_AdamW_wd0.01_lr0.005_c1.0_e5e-08_trial3","finished","-","","","2025-04-30T13:08:02.000Z","622","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.005_c1.0_e5e-08_trial3","cifar_1.0_trials_2","1","1","0","0.005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1026","false","1","0","DPAdamW","0.01","false","0.4466145833333333","0.9770437718268348","69","47","2.670658588409424","","","3359","48","0.4011501736111111","2.4703348212771945","3359","2.905378580093384"
"1.0_AdamW_wd0.01_lr0.005_c1.0_e1e-08_trial3","finished","-","","","2025-04-30T14:15:49.000Z","623","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.005_c1.0_e1e-08_trial3","cifar_1.0_trials_2","1","1","0","0.005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1026","false","1","0","DPAdamW","0.01","false","0.4503038194444444","0.9770437718268348","69","47","2.4825172424316406","","","3359","48","0.4011501736111111","2.4426907433403864","3359","2.9053516387939453"
"1.0_AdamW_wd0.001_lr0.005_c1.0_e5e-08_trial2","finished","-","","","2025-04-30T10:51:09.000Z","629","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.001_lr0.005_c1.0_e5e-08_trial2","cifar_1.0_trials_2","1","1","0","0.005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.001","false","0.4389105902777778","0.9770437718268348","69","47","2.654780387878418","","","3359","48","0.4009331597222222","2.534000661638048","3359","2.913520097732544"
"1.0_AdamW_wd1e-05_lr0.005_c1.0_e1e-08_trial4","finished","-","","","2025-04-30T16:29:59.000Z","628","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.005_c1.0_e1e-08_trial4","cifar_1.0_trials_2","1","1","0","0.005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.00001","false","0.44140625","0.9770437718268348","69","47","2.6224422454833984","","","3359","48","0.4008246527777778","2.5902721087137857","3359","2.9111733436584473"
"1.0_AdamWBC_wd1e-05_lr0.00013_c1.0_e1e-08_trial1","finished","-","","","2025-04-30T09:04:31.000Z","1447","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamWBC_wd1e-05_lr0.00013_c1.0_e1e-08_trial1","cifar_1.0_trials_2","1","1","0","0.00013","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.00001","false","0.4367404513888889","0.9770437718268348","69","47","2.3962268829345703","0.4895179569721222","1","3359","48","0.3999565972222222","2.4303090572357178","3359","2.911214590072632"
"1.0_AdamW_wd1e-05_lr0.005_c1.0_e1e-08_trial2","finished","-","","","2025-04-30T11:58:28.000Z","623","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.005_c1.0_e1e-08_trial2","cifar_1.0_trials_2","1","1","0","0.005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.00001","false","0.4356553819444444","0.9770437718268348","69","47","2.577622890472412","","","3359","48","0.3994140625","2.62194201681349","3359","2.9136643409729004"
"1.0_AdamW_wd0.001_lr0.005_c1.0_e1e-08_trial4","finished","-","","","2025-04-30T16:31:48.000Z","631","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.001_lr0.005_c1.0_e1e-08_trial4","cifar_1.0_trials_2","1","1","0","0.005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.001","false","0.4370659722222222","0.9770437718268348","69","47","2.58681058883667","","","3359","48","0.3991970486111111","2.5472359392378063","3359","2.911123752593994"
"1.0_AdamW_wd0.0001_lr0.005_c1.0_e5e-08_trial2","finished","-","","","2025-04-30T10:49:02.000Z","621","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.005_c1.0_e5e-08_trial2","cifar_1.0_trials_2","1","1","0","0.005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.0001","false","0.4403211805555556","0.9770437718268348","69","47","2.533097743988037","","","3359","48","0.3976779513888889","2.568600230746799","3359","2.913517951965332"
"1.0_AdamW_wd0.0001_lr0.005_c1.0_e1e-08_trial4","finished","-","","","2025-04-30T16:27:09.000Z","626","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.005_c1.0_e1e-08_trial4","cifar_1.0_trials_2","1","1","0","0.005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1027","false","1","0","DPAdamW","0.0001","false","0.4416232638888889","0.9770437718268348","69","47","2.648334264755249","","","3359","48","0.3975694444444444","2.6078769630855985","3359","2.9111313819885254"
"1.0_AdamW_wd1e-05_lr0.005_c1.0_e5e-08_trial3","finished","-","","","2025-04-30T13:06:20.000Z","623","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.005_c1.0_e5e-08_trial3","cifar_1.0_trials_2","1","1","0","0.005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1026","false","1","0","DPAdamW","0.00001","false","0.4485677083333333","0.9770437718268348","69","47","2.663609266281128","","","3359","48","0.3972439236111111","2.5539172755347357","3359","2.905366897583008"
"1.0_AdamW_wd0.01_lr0.005_c1.0_e1e-08_trial1","finished","-","","","2025-04-30T09:44:11.000Z","627","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.005_c1.0_e1e-08_trial1","cifar_1.0_trials_2","1","1","0","0.005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.01","false","0.4495442708333333","0.9770437718268348","69","47","2.4613428115844727","","","3359","48","0.3969184027777778","2.45306306415134","3359","2.911259889602661"
"1.0_AdamW_wd1e-05_lr0.005_c1.0_e1e-08_trial3","finished","-","","","2025-04-30T14:13:51.000Z","620","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.005_c1.0_e1e-08_trial3","cifar_1.0_trials_2","1","1","0","0.005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1026","false","1","0","DPAdamW","0.00001","false","0.4488932291666667","0.9770437718268348","69","47","2.619711399078369","","","3359","48","0.3969184027777778","2.5960086981455484","3359","2.9053549766540527"
"1.0_AdamW_wd0.001_lr0.005_c1.0_e1e-08_trial1","finished","-","","","2025-04-30T09:43:24.000Z","625","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.001_lr0.005_c1.0_e1e-08_trial1","cifar_1.0_trials_2","1","1","0","0.005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.001","false","0.4497612847222222","0.9770437718268348","69","47","2.607675552368164","","","3359","48","0.3968098958333333","2.5582729975382485","3359","2.9113659858703613"
"1.0_AdamW_wd0.0001_lr0.005_c1.0_e5e-08_trial1","finished","-","","","2025-04-30T08:34:17.000Z","620","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.005_c1.0_e5e-08_trial1","cifar_1.0_trials_2","1","1","0","0.005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.0001","false","0.4530164930555556","0.9770437718268348","69","47","2.6959946155548096","","","3359","48","0.3959418402777778","2.5471515390608044","3359","2.9112844467163086"
"1.0_AdamW_wd0.0001_lr0.005_c1.0_e1e-08_trial1","finished","-","","","2025-04-30T09:41:37.000Z","617","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.005_c1.0_e1e-08_trial1","cifar_1.0_trials_2","1","1","0","0.005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.0001","false","0.4537760416666667","0.9770437718268348","69","47","2.5897862911224365","","","3359","48","0.3950737847222222","2.566618627972073","3359","2.9112284183502197"
"1.0_AdamW_wd0.01_lr0.005_c1.0_e5e-08_trial1","finished","-","","","2025-04-30T08:36:36.000Z","620","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.005_c1.0_e5e-08_trial1","cifar_1.0_trials_2","1","1","0","0.005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.01","false","0.4544270833333333","0.9770437718268348","69","47","2.344180107116699","","","3359","48","0.3946397569444444","2.4171464178297253","3359","2.911249876022339"
"1.0_AdamW_wd0.0001_lr0.005_c1.0_e5e-08_trial3","finished","-","","","2025-04-30T13:03:57.000Z","628","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.005_c1.0_e5e-08_trial3","cifar_1.0_trials_2","1","1","0","0.005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1026","false","1","0","DPAdamW","0.0001","false","0.4450954861111111","0.9770437718268348","69","47","2.717977285385132","","","3359","48","0.3944227430555556","2.6517997052934437","3359","2.9053430557250977"
